camNum	frameNum	sysClock	buffer
1	7305	243963	1
0	7307	243977	1
1	7306	243995	1
0	7308	244011	1
1	7307	244027	1
0	7309	244044	1
1	7308	244059	1
0	7310	244077	1
1	7309	244091	1
0	7311	244111	1
1	7310	244123	1
0	7312	244144	1
1	7311	244171	1
0	7313	244177	1
1	7312	244203	1
0	7314	244211	1
1	7313	244235	1
0	7315	244244	1
1	7314	244267	1
0	7316	244277	1
1	7315	244299	1
0	7317	244311	1
1	7316	244331	1
0	7318	244344	1
1	7317	244363	1
0	7319	244377	1
1	7318	244395	1
0	7320	244411	1
1	7319	244427	1
0	7321	244444	1
1	7320	244459	1
0	7322	244478	1
1	7321	244491	1
0	7323	244512	1
1	7322	244523	1
0	7324	244544	1
1	7323	244571	1
0	7325	244578	1
1	7324	244603	1
0	7326	244611	1
1	7325	244635	1
0	7327	244644	1
1	7326	244667	1
0	7328	244678	1
1	7327	244699	1
0	7329	244711	1
1	7328	244731	1
0	7330	244744	1
1	7329	244763	1
0	7331	244778	1
1	7330	244795	1
0	7332	244811	1
1	7331	244827	1
0	7333	244844	1
1	7332	244859	1
0	7334	244878	1
1	7333	244891	1
0	7335	244911	1
1	7334	244923	1
0	7336	244945	1
1	7335	244971	1
0	7337	244978	1
1	7336	245003	1
0	7338	245011	1
1	7337	245035	1
0	7339	245045	1
1	7338	245067	1
0	7340	245078	1
1	7339	245099	1
0	7341	245111	3
1	7340	245131	2
0	7342	245145	2
1	7341	245232	1
0	7343	245183	1
0	7344	245211	1
1	7342	245232	1
0	7345	245245	1
1	7343	245260	1
0	7346	245278	1
1	7344	245291	1
0	7347	245311	1
1	7345	245323	1
0	7348	245345	1
1	7346	245371	1
0	7349	245378	1
1	7347	245403	1
0	7350	245411	1
1	7348	245435	1
0	7351	245445	1
1	7349	245467	1
0	7352	245478	1
1	7350	245499	1
0	7353	245511	1
1	7351	245531	1
0	7354	245545	1
1	7352	245563	1
0	7355	245578	1
1	7353	245595	1
0	7356	245612	1
1	7354	245627	1
0	7357	245645	1
1	7355	245659	1
0	7358	245678	1
1	7356	245691	1
0	7359	245712	1
1	7357	245723	1
0	7360	245745	1
1	7358	245771	1
0	7361	245778	1
1	7359	245803	1
0	7362	245812	1
1	7360	245835	1
0	7363	245845	1
1	7361	245867	1
0	7364	245878	1
1	7362	245899	1
0	7365	245912	1
1	7363	245931	1
0	7366	245945	1
1	7364	245963	1
0	7367	245978	1
1	7365	245995	1
0	7368	246012	1
1	7366	246027	1
0	7369	246045	1
1	7367	246059	1
0	7370	246078	1
1	7368	246091	2
0	7371	246112	1
1	7369	246142	1
0	7372	246178	1
1	7370	246176	1
0	7373	246184	1
1	7371	246203	1
0	7374	246212	1
1	7372	246236	1
0	7375	246246	1
1	7373	246267	1
0	7376	246279	1
1	7374	246299	1
0	7377	246312	1
1	7375	246331	1
0	7378	246345	1
1	7376	246363	1
0	7379	246379	1
1	7377	246395	1
0	7380	246412	1
1	7378	246427	1
0	7381	246445	1
1	7379	246459	1
0	7382	246479	1
1	7380	246491	1
0	7383	246512	1
1	7381	246539	1
0	7384	246545	1
1	7382	246571	1
0	7385	246579	1
1	7383	246603	1
0	7386	246612	1
1	7384	246638	1
0	7387	246647	1
1	7385	246667	1
0	7388	246679	1
1	7386	246699	1
0	7389	246712	1
1	7387	246731	1
0	7390	246746	1
1	7388	246763	1
0	7391	246779	1
1	7389	246795	1
0	7392	246812	1
1	7390	246827	1
0	7393	246846	1
1	7391	246859	1
0	7394	246879	1
1	7392	246891	1
0	7395	246912	1
1	7393	246939	1
0	7396	246946	1
1	7394	246971	1
0	7397	246979	1
1	7395	247003	1
0	7398	247012	1
1	7396	247035	1
0	7399	247046	1
1	7397	247067	1
0	7400	247079	1
1	7398	247099	1
0	7401	247112	1
1	7399	247131	1
0	7402	247146	1
1	7400	247163	1
0	7403	247179	1
1	7401	247195	1
0	7404	247212	1
1	7402	247227	1
0	7405	247246	1
1	7403	247259	1
0	7406	247279	1
1	7404	247291	1
0	7407	247313	1
1	7405	247339	1
0	7408	247346	1
1	7406	247371	1
0	7409	247382	1
1	7407	247403	1
0	7410	247413	1
1	7408	247435	1
0	7411	247446	1
1	7409	247467	1
0	7412	247479	1
1	7410	247499	1
0	7413	247513	1
1	7411	247531	1
0	7414	247546	1
1	7412	247563	1
0	7415	247579	1
1	7413	247595	1
0	7416	247614	1
1	7414	247628	1
0	7417	247646	1
1	7415	247659	1
0	7418	247679	1
1	7416	247691	1
0	7419	247713	1
1	7417	247739	1
0	7420	247746	1
1	7418	247771	1
0	7421	247780	1
1	7419	247803	1
0	7422	247813	1
1	7420	247835	1
0	7423	247846	1
1	7421	247867	1
0	7424	247879	1
1	7422	247899	1
0	7425	247913	1
1	7423	247931	1
0	7426	247946	1
1	7424	247963	1
0	7427	247980	1
1	7425	247995	1
0	7428	248013	1
1	7426	248027	1
0	7429	248046	1
1	7427	248059	1
0	7430	248080	1
1	7428	248091	1
0	7431	248113	1
1	7429	248139	1
0	7432	248146	1
1	7430	248171	1
0	7433	248180	1
1	7431	248203	1
0	7434	248213	1
1	7432	248235	1
0	7435	248246	1
1	7433	248267	1
0	7436	248280	1
1	7434	248299	1
0	7437	248313	1
1	7435	248331	1
0	7438	248346	1
1	7436	248363	1
0	7439	248380	1
1	7437	248395	1
0	7440	248413	1
1	7438	248427	1
0	7441	248446	1
1	7439	248459	1
0	7442	248480	1
1	7440	248491	1
0	7443	248513	1
1	7441	248540	1
0	7444	248547	1
1	7442	248571	1
0	7445	248583	1
1	7443	248603	1
0	7446	248613	1
1	7444	248635	1
0	7447	248647	1
1	7445	248667	1
0	7448	248680	1
1	7446	248699	1
0	7449	248713	1
1	7447	248731	1
0	7450	248747	1
1	7448	248763	1
0	7451	248780	1
1	7449	248795	1
0	7452	248813	1
1	7450	248827	1
0	7453	248847	1
1	7451	248859	1
0	7454	248880	1
1	7452	248891	1
0	7455	248913	1
1	7453	248939	1
0	7456	248947	1
1	7454	248971	1
0	7457	248980	1
1	7455	249003	1
0	7458	249014	1
1	7456	249035	1
0	7459	249047	1
1	7457	249067	1
0	7460	249080	1
1	7458	249099	1
0	7461	249114	1
1	7459	249131	1
0	7462	249147	1
1	7460	249163	1
0	7463	249180	1
1	7461	249195	1
0	7464	249214	1
1	7462	249227	1
0	7465	249247	1
1	7463	249259	1
0	7466	249280	1
1	7464	249291	1
0	7467	249314	1
1	7465	249339	1
0	7468	249347	1
1	7466	249371	1
0	7469	249380	1
1	7467	249403	1
0	7470	249414	1
1	7468	249435	1
0	7471	249447	1
1	7469	249467	1
0	7472	249480	1
1	7470	249499	1
0	7473	249514	1
1	7471	249531	1
0	7474	249547	1
1	7472	249565	1
0	7475	249581	1
1	7473	249595	1
0	7476	249614	1
1	7474	249627	1
0	7477	249647	1
1	7475	249659	1
0	7478	249681	1
1	7476	249691	1
0	7479	249714	1
1	7477	249739	1
0	7480	249747	1
1	7478	249771	1
0	7481	249781	1
1	7479	249803	1
0	7482	249814	1
1	7480	249835	1
0	7483	249847	1
1	7481	249867	1
0	7484	249881	1
1	7482	249899	1
0	7485	249914	1
1	7483	249931	1
0	7486	249947	1
1	7484	249963	1
0	7487	249981	1
1	7485	249995	1
0	7488	250014	1
1	7486	250027	1
0	7489	250047	1
1	7487	250059	1
0	7490	250081	1
1	7488	250107	1
0	7491	250114	1
1	7489	250139	1
0	7492	250147	1
1	7490	250171	1
0	7493	250181	1
1	7491	250203	1
0	7494	250214	1
1	7492	250235	1
0	7495	250247	1
1	7493	250267	1
0	7496	250281	1
1	7494	250299	1
0	7497	250314	1
1	7495	250331	1
0	7498	250348	1
1	7496	250365	1
0	7499	250382	1
1	7497	250395	1
0	7500	250414	1
1	7498	250427	1
0	7501	250448	1
1	7499	250459	1
0	7502	250481	1
1	7500	250507	1
0	7503	250514	1
1	7501	250539	1
0	7504	250548	1
1	7502	250571	1
0	7505	250581	1
1	7503	250603	1
0	7506	250614	1
1	7504	250635	1
0	7507	250648	1
1	7505	250667	1
0	7508	250681	1
1	7506	250699	1
0	7509	250714	1
1	7507	250731	1
0	7510	250748	1
1	7508	250763	1
0	7511	250781	1
1	7509	250795	1
0	7512	250815	3
1	7510	250827	2
0	7513	250848	2
1	7511	250921	1
0	7514	250881	1
1	7512	250921	1
0	7515	250915	1
1	7513	250940	1
0	7516	250949	1
1	7514	250971	1
0	7517	250981	1
1	7515	251003	1
0	7518	251015	1
1	7516	251035	1
0	7519	251048	1
1	7517	251067	1
0	7520	251081	1
1	7518	251099	1
0	7521	251115	1
1	7519	251131	1
0	7522	251148	1
1	7520	251163	1
0	7523	251181	1
1	7521	251195	1
0	7524	251215	1
1	7522	251227	1
0	7525	251248	1
1	7523	251259	1
0	7526	251281	1
1	7524	251307	1
0	7527	251315	1
1	7525	251339	1
0	7528	251348	1
1	7526	251371	1
0	7529	251381	1
1	7527	251403	1
0	7530	251415	1
1	7528	251435	1
0	7531	251448	1
1	7529	251467	1
0	7532	251482	1
1	7530	251499	1
0	7533	251515	1
1	7531	251531	1
0	7534	251548	1
1	7532	251563	1
0	7535	251582	1
1	7533	251595	1
0	7536	251615	1
1	7534	251627	1
0	7537	251648	1
1	7535	251659	1
0	7538	251682	1
1	7536	251707	1
0	7539	251715	1
1	7537	251739	1
0	7540	251748	1
1	7538	251771	1
0	7541	251782	1
1	7539	251803	1
0	7542	251815	1
1	7540	251835	1
0	7543	251848	1
1	7541	251867	1
0	7544	251882	1
1	7542	251899	1
0	7545	251915	1
1	7543	251931	1
0	7546	251948	1
1	7544	251963	1
0	7547	251982	1
1	7545	251995	1
0	7548	252015	1
1	7546	252027	1
0	7549	252048	1
1	7547	252059	1
0	7550	252083	1
1	7548	252107	1
0	7551	252115	1
1	7549	252139	1
0	7552	252149	1
1	7550	252171	1
0	7553	252182	1
1	7551	252203	1
0	7554	252215	1
1	7552	252235	1
0	7555	252249	1
1	7553	252267	1
0	7556	252282	1
1	7554	252299	1
0	7557	252315	1
1	7555	252331	1
0	7558	252349	1
1	7556	252363	1
0	7559	252382	1
1	7557	252395	1
0	7560	252415	1
1	7558	252427	1
0	7561	252449	1
1	7559	252459	1
0	7562	252482	1
1	7560	252507	1
0	7563	252515	1
1	7561	252539	1
0	7564	252549	1
1	7562	252571	1
0	7565	252582	1
1	7563	252603	1
0	7566	252616	1
1	7564	252635	1
0	7567	252649	1
1	7565	252667	1
0	7568	252682	1
1	7566	252699	1
0	7569	252716	1
1	7567	252731	1
0	7570	252749	1
1	7568	252763	1
0	7571	252782	1
1	7569	252795	1
0	7572	252816	1
1	7570	252827	1
0	7573	252849	1
1	7571	252859	1
0	7574	252882	1
1	7572	252907	1
0	7575	252916	1
1	7573	252939	1
0	7576	252949	1
1	7574	252971	1
0	7577	252982	1
1	7575	253003	1
0	7578	253016	1
1	7576	253035	1
0	7579	253049	1
1	7577	253067	1
0	7580	253082	1
1	7578	253099	1
0	7581	253116	1
1	7579	253131	1
0	7582	253149	1
1	7580	253163	1
0	7583	253182	1
1	7581	253195	1
0	7584	253216	1
1	7582	253227	1
0	7585	253249	1
1	7583	253259	1
0	7586	253283	1
1	7584	253307	1
0	7587	253316	1
1	7585	253339	1
0	7588	253349	1
1	7586	253371	1
0	7589	253383	1
1	7587	253403	1
0	7590	253416	1
1	7588	253435	1
0	7591	253449	1
1	7589	253467	1
0	7592	253483	1
1	7590	253499	1
0	7593	253516	1
1	7591	253531	1
0	7594	253549	1
1	7592	253563	1
0	7595	253583	1
1	7593	253595	1
0	7596	253616	1
1	7594	253629	1
0	7597	253650	1
1	7595	253675	1
0	7598	253683	1
1	7596	253707	1
0	7599	253716	1
1	7597	253739	1
0	7600	253750	1
1	7598	253771	1
0	7601	253783	1
1	7599	253803	1
0	7602	253816	1
1	7600	253835	1
0	7603	253850	1
1	7601	253867	1
0	7604	253883	1
1	7602	253899	1
0	7605	253916	1
1	7603	253931	1
0	7606	253950	1
1	7604	253963	1
0	7607	253983	1
1	7605	253995	1
0	7608	254016	1
1	7606	254027	1
0	7609	254050	1
1	7607	254075	1
0	7610	254083	1
1	7608	254107	1
0	7611	254116	1
1	7609	254139	1
0	7612	254150	1
1	7610	254171	1
0	7613	254183	1
1	7611	254203	1
0	7614	254216	1
1	7612	254235	1
0	7615	254250	1
1	7613	254267	1
0	7616	254283	1
1	7614	254299	1
0	7617	254316	1
1	7615	254331	1
0	7618	254350	1
1	7616	254363	1
0	7619	254383	1
1	7617	254395	1
0	7620	254417	1
1	7618	254427	1
0	7621	254450	1
1	7619	254475	1
0	7622	254483	1
1	7620	254507	1
0	7623	254517	1
1	7621	254539	1
0	7624	254550	1
1	7622	254571	1
0	7625	254583	1
1	7623	254603	1
0	7626	254617	1
1	7624	254635	1
0	7627	254650	1
1	7625	254667	1
0	7628	254683	1
1	7626	254699	1
0	7629	254717	1
1	7627	254731	1
0	7630	254750	1
1	7628	254763	1
0	7631	254783	1
1	7629	254795	1
0	7632	254817	1
1	7630	254827	1
0	7633	254850	1
1	7631	254875	1
0	7634	254883	1
1	7632	254907	1
0	7635	254917	1
1	7633	254939	1
0	7636	254950	1
1	7634	254971	1
0	7637	254984	1
1	7635	255003	1
0	7638	255017	1
1	7636	255035	1
0	7639	255050	1
1	7637	255067	1
0	7640	255084	1
1	7638	255099	1
0	7641	255117	1
1	7639	255131	1
0	7642	255150	1
1	7640	255163	1
0	7643	255184	1
1	7641	255195	1
0	7644	255217	1
1	7642	255227	1
0	7645	255250	1
1	7643	255275	1
0	7646	255284	1
1	7644	255307	1
0	7647	255317	1
1	7645	255339	1
0	7648	255350	1
1	7646	255371	1
0	7649	255384	1
1	7647	255403	1
0	7650	255417	1
1	7648	255435	1
0	7651	255450	1
1	7649	255467	1
0	7652	255484	1
1	7650	255499	1
0	7653	255517	1
1	7651	255531	1
0	7654	255550	1
1	7652	255563	1
0	7655	255584	1
1	7653	255595	1
0	7656	255617	1
1	7654	255627	1
0	7657	255651	1
1	7655	255675	1
0	7658	255684	1
1	7656	255707	1
0	7659	255717	1
1	7657	255739	1
0	7660	255751	1
1	7658	255771	1
0	7661	255784	1
1	7659	255803	1
0	7662	255817	1
1	7660	255835	1
0	7663	255851	1
1	7661	255867	1
0	7664	255884	1
1	7662	255899	1
0	7665	255917	1
1	7663	255931	1
0	7666	255951	1
1	7664	255963	1
0	7667	255984	1
1	7665	255995	1
0	7668	256017	1
1	7666	256027	1
0	7669	256051	1
1	7667	256075	1
0	7670	256084	1
1	7668	256107	1
0	7671	256118	1
1	7669	256139	1
0	7672	256151	1
1	7670	256171	1
0	7673	256184	1
1	7671	256203	1
0	7674	256218	1
1	7672	256235	1
0	7675	256251	1
1	7673	256267	1
0	7676	256284	1
1	7674	256299	1
0	7677	256318	1
1	7675	256331	1
0	7678	256351	1
1	7676	256363	1
0	7679	256384	1
1	7677	256395	2
0	7680	256418	2
1	7678	256429	1
0	7681	256499	1
1	7679	256475	1
0	7682	256500	1
1	7680	256508	1
0	7683	256518	1
1	7681	256539	1
0	7684	256551	1
1	7682	256571	1
0	7685	256584	1
1	7683	256603	1
0	7686	256618	1
1	7684	256635	1
0	7687	256651	1
1	7685	256667	1
0	7688	256684	1
1	7686	256699	1
0	7689	256718	1
1	7687	256731	1
0	7690	256753	1
1	7688	256764	1
0	7691	256784	1
1	7689	256795	1
0	7692	256819	1
1	7690	256828	1
0	7693	256851	1
1	7691	256875	1
0	7694	256885	1
1	7692	256907	1
0	7695	256918	1
1	7693	256939	1
0	7696	256951	1
1	7694	256971	1
0	7697	256985	1
1	7695	257003	1
0	7698	257018	1
1	7696	257035	1
0	7699	257051	1
1	7697	257067	1
0	7700	257085	1
1	7698	257099	1
0	7701	257118	1
1	7699	257131	1
0	7702	257151	1
1	7700	257163	1
0	7703	257185	1
1	7701	257195	1
0	7704	257219	1
1	7702	257228	1
0	7705	257252	1
1	7703	257275	1
0	7706	257285	1
1	7704	257307	1
0	7707	257318	1
1	7705	257339	1
0	7708	257351	1
1	7706	257371	1
0	7709	257385	1
1	7707	257403	1
0	7710	257418	1
1	7708	257435	1
0	7711	257452	1
1	7709	257467	1
0	7712	257485	1
1	7710	257499	1
0	7713	257518	1
1	7711	257533	1
0	7714	257552	1
1	7712	257563	1
0	7715	257585	1
1	7713	257595	1
0	7716	257618	1
1	7714	257643	1
0	7717	257652	1
1	7715	257675	1
0	7718	257685	1
1	7716	257707	1
0	7719	257718	1
1	7717	257739	1
0	7720	257752	1
1	7718	257771	1
0	7721	257785	1
1	7719	257803	1
0	7722	257818	1
1	7720	257835	1
0	7723	257852	1
1	7721	257867	1
0	7724	257885	1
1	7722	257899	1
0	7725	257919	1
1	7723	257931	1
0	7726	257952	1
1	7724	257963	1
0	7727	257985	1
1	7725	257995	1
0	7728	258018	1
1	7726	258043	1
0	7729	258052	1
1	7727	258075	1
0	7730	258085	1
1	7728	258107	1
0	7731	258119	1
1	7729	258139	1
0	7732	258152	1
1	7730	258173	1
0	7733	258186	1
1	7731	258203	1
0	7734	258219	1
1	7732	258235	1
0	7735	258252	1
1	7733	258267	1
0	7736	258285	1
1	7734	258299	1
0	7737	258319	1
1	7735	258331	1
0	7738	258352	1
1	7736	258363	1
0	7739	258385	1
1	7737	258395	1
0	7740	258419	1
1	7738	258443	1
0	7741	258452	1
1	7739	258475	1
0	7742	258486	1
1	7740	258507	1
0	7743	258522	1
1	7741	258539	1
0	7744	258552	1
1	7742	258571	1
0	7745	258585	1
1	7743	258603	1
0	7746	258619	1
1	7744	258635	1
0	7747	258652	1
1	7745	258667	1
0	7748	258686	1
1	7746	258699	1
0	7749	258719	1
1	7747	258731	1
0	7750	258752	1
1	7748	258763	1
0	7751	258786	1
1	7749	258795	1
0	7752	258819	1
1	7750	258843	1
0	7753	258852	1
1	7751	258875	1
0	7754	258886	1
1	7752	258907	1
0	7755	258919	1
1	7753	258939	1
0	7756	258952	1
1	7754	258971	1
0	7757	258986	1
1	7755	259003	1
0	7758	259019	1
1	7756	259035	1
0	7759	259052	1
1	7757	259067	1
0	7760	259086	1
1	7758	259099	1
0	7761	259119	1
1	7759	259131	1
0	7762	259153	1
1	7760	259163	1
0	7763	259186	1
1	7761	259195	1
0	7764	259219	1
1	7762	259243	1
0	7765	259253	1
1	7763	259275	1
0	7766	259286	1
1	7764	259307	1
0	7767	259319	1
1	7765	259339	1
0	7768	259353	1
1	7766	259371	1
0	7769	259386	1
1	7767	259403	1
0	7770	259419	1
1	7768	259435	1
0	7771	259453	1
1	7769	259467	1
0	7772	259486	1
1	7770	259499	1
0	7773	259519	1
1	7771	259531	1
0	7774	259553	1
1	7772	259563	1
0	7775	259586	1
1	7773	259595	1
0	7776	259619	1
1	7774	259643	1
0	7777	259653	1
1	7775	259675	1
0	7778	259686	1
1	7776	259707	1
0	7779	259720	1
1	7777	259739	1
0	7780	259753	1
1	7778	259771	1
0	7781	259786	1
1	7779	259803	1
0	7782	259820	1
1	7780	259835	1
0	7783	259853	1
1	7781	259867	1
0	7784	259886	1
1	7782	259899	1
0	7785	259920	1
1	7783	259931	1
0	7786	259953	1
1	7784	259963	1
0	7787	259986	1
1	7785	259995	1
0	7788	260020	1
1	7786	260043	1
0	7789	260053	1
1	7787	260075	1
0	7790	260086	1
1	7788	260107	1
0	7791	260120	1
1	7789	260139	1
0	7792	260153	1
1	7790	260171	1
0	7793	260186	1
1	7791	260203	1
0	7794	260220	1
1	7792	260235	1
0	7795	260253	1
1	7793	260267	1
0	7796	260286	1
1	7794	260299	1
0	7797	260320	1
1	7795	260331	1
0	7798	260353	1
1	7796	260363	1
0	7799	260387	1
1	7797	260395	1
0	7800	260420	1
1	7798	260443	1
0	7801	260453	1
1	7799	260475	1
0	7802	260487	1
1	7800	260507	1
0	7803	260520	1
1	7801	260539	1
0	7804	260553	1
1	7802	260571	1
0	7805	260587	1
1	7803	260603	1
0	7806	260620	1
1	7804	260635	1
0	7807	260653	1
1	7805	260667	1
0	7808	260687	1
1	7806	260699	1
0	7809	260720	1
1	7807	260731	1
0	7810	260753	1
1	7808	260763	1
0	7811	260787	1
1	7809	260795	1
0	7812	260820	1
1	7810	260843	1
0	7813	260853	1
1	7811	260875	1
0	7814	260887	1
1	7812	260907	1
0	7815	260920	1
1	7813	260939	1
0	7816	260953	1
1	7814	260972	1
0	7817	260987	1
1	7815	261003	1
0	7818	261020	1
1	7816	261035	1
0	7819	261054	1
1	7817	261067	1
0	7820	261087	1
1	7818	261099	1
0	7821	261120	1
1	7819	261131	1
0	7822	261154	1
1	7820	261163	1
0	7823	261187	1
1	7821	261195	1
0	7824	261220	1
1	7822	261243	1
0	7825	261254	1
1	7823	261275	1
0	7826	261287	1
1	7824	261307	1
0	7827	261320	1
1	7825	261339	1
0	7828	261354	1
1	7826	261371	1
0	7829	261387	1
1	7827	261403	1
0	7830	261420	1
1	7828	261435	1
0	7831	261454	1
1	7829	261467	1
0	7832	261487	1
1	7830	261499	1
0	7833	261521	1
1	7831	261531	1
0	7834	261554	1
1	7832	261563	1
0	7835	261587	1
1	7833	261611	1
0	7836	261621	1
1	7834	261643	1
0	7837	261654	1
1	7835	261675	1
0	7838	261687	1
1	7836	261707	1
0	7839	261721	1
1	7837	261739	1
0	7840	261754	1
1	7838	261771	1
0	7841	261787	1
1	7839	261803	1
0	7842	261821	1
1	7840	261835	1
0	7843	261854	1
1	7841	261867	1
0	7844	261887	1
1	7842	261899	1
0	7845	261921	1
1	7843	261931	1
0	7846	261954	1
1	7844	261963	1
0	7847	261987	1
1	7845	262011	3
0	7848	262021	1
1	7846	262046	3
0	7849	262139	1
1	7847	262075	2
1	7848	262108	1
0	7850	262144	1
1	7849	262142	1
0	7851	262154	1
1	7850	262171	1
0	7852	262188	1
1	7851	262203	1
0	7853	262221	1
1	7852	262235	1
0	7854	262254	1
1	7853	262267	1
0	7855	262288	1
1	7854	262299	1
0	7856	262321	1
1	7855	262331	1
0	7857	262354	1
1	7856	262363	1
0	7858	262388	1
1	7857	262411	1
0	7859	262421	1
1	7858	262443	2
0	7860	262454	2
1	7859	262475	1
0	7861	262525	1
1	7860	262507	1
0	7862	262526	1
1	7861	262539	1
0	7863	262554	1
1	7862	262571	1
0	7864	262588	1
1	7863	262603	1
0	7865	262621	1
1	7864	262635	1
0	7866	262655	1
1	7865	262667	1
0	7867	262688	1
1	7866	262699	1
0	7868	262721	1
1	7867	262731	1
0	7869	262754	1
1	7868	262763	1
0	7870	262789	1
1	7869	262811	1
0	7871	262821	1
1	7870	262843	1
0	7872	262855	1
1	7871	262875	1
0	7873	262888	1
1	7872	262907	1
0	7874	262921	1
1	7873	262939	1
0	7875	262955	1
1	7874	262971	1
0	7876	262988	1
1	7875	263003	1
0	7877	263021	1
1	7876	263035	1
0	7878	263055	1
1	7877	263067	1
0	7879	263088	1
1	7878	263099	1
0	7880	263121	1
1	7879	263131	1
0	7881	263155	1
1	7880	263163	1
0	7882	263188	1
1	7881	263211	1
0	7883	263222	1
1	7882	263243	1
0	7884	263255	1
1	7883	263275	1
0	7885	263288	1
1	7884	263307	1
0	7886	263322	1
1	7885	263339	1
0	7887	263357	1
1	7886	263371	1
0	7888	263388	1
1	7887	263403	1
0	7889	263422	1
1	7888	263435	1
0	7890	263455	1
1	7889	263467	1
0	7891	263488	1
1	7890	263499	1
0	7892	263522	1
1	7891	263531	1
0	7893	263555	1
1	7892	263563	1
0	7894	263588	1
1	7893	263611	1
0	7895	263622	1
1	7894	263643	1
0	7896	263655	1
1	7895	263675	1
0	7897	263691	1
1	7896	263708	1
0	7898	263722	1
1	7897	263739	1
0	7899	263755	1
1	7898	263771	1
0	7900	263788	1
1	7899	263803	1
0	7901	263822	1
1	7900	263835	1
0	7902	263855	1
1	7901	263867	1
0	7903	263888	1
1	7902	263899	1
0	7904	263922	1
1	7903	263931	1
0	7905	263955	1
1	7904	263963	1
0	7906	263989	1
1	7905	264011	1
0	7907	264022	1
1	7906	264043	1
0	7908	264055	1
1	7907	264075	1
0	7909	264089	1
1	7908	264107	1
0	7910	264122	1
1	7909	264139	1
0	7911	264155	1
1	7910	264171	1
0	7912	264189	1
1	7911	264203	1
0	7913	264222	1
1	7912	264235	1
0	7914	264255	1
1	7913	264267	1
0	7915	264289	1
1	7914	264299	1
0	7916	264322	1
1	7915	264331	1
0	7917	264355	1
1	7916	264363	1
0	7918	264389	1
1	7917	264411	1
0	7919	264422	1
1	7918	264443	1
0	7920	264455	1
1	7919	264475	1
0	7921	264489	1
1	7920	264507	1
0	7922	264522	1
1	7921	264539	1
0	7923	264556	1
1	7922	264573	1
0	7924	264590	1
1	7923	264603	1
0	7925	264622	1
1	7924	264635	1
0	7926	264656	1
1	7925	264667	1
0	7927	264689	1
1	7926	264699	1
0	7928	264722	1
1	7927	264731	1
0	7929	264756	1
1	7928	264763	1
0	7930	264789	1
1	7929	264811	1
0	7931	264823	1
1	7930	264843	1
0	7932	264856	1
1	7931	264875	1
0	7933	264889	1
1	7932	264907	1
0	7934	264922	1
1	7933	264941	1
0	7935	264956	1
1	7934	264971	1
0	7936	264991	1
1	7935	265003	1
0	7937	265023	1
1	7936	265035	1
0	7938	265056	1
1	7937	265067	1
0	7939	265089	1
1	7938	265099	1
0	7940	265122	1
1	7939	265131	1
0	7941	265156	1
1	7940	265163	1
0	7942	265189	1
1	7941	265211	1
0	7943	265223	1
1	7942	265243	1
0	7944	265256	1
1	7943	265275	1
0	7945	265289	1
1	7944	265307	1
0	7946	265323	1
1	7945	265339	1
0	7947	265356	1
1	7946	265371	1
0	7948	265391	1
1	7947	265404	1
0	7949	265423	1
1	7948	265435	1
0	7950	265456	1
1	7949	265467	1
0	7951	265489	1
1	7950	265499	1
0	7952	265523	1
1	7951	265531	1
0	7953	265556	1
1	7952	265579	1
0	7954	265589	1
1	7953	265611	1
0	7955	265623	1
1	7954	265643	1
0	7956	265656	1
1	7955	265675	1
0	7957	265690	1
1	7956	265707	1
0	7958	265723	1
1	7957	265739	1
0	7959	265756	1
1	7958	265771	1
0	7960	265790	1
1	7959	265803	1
0	7961	265823	1
1	7960	265835	1
0	7962	265856	1
1	7961	265867	1
0	7963	265890	1
1	7962	265899	1
0	7964	265923	1
1	7963	265931	1
0	7965	265956	1
1	7964	265979	1
0	7966	265990	1
1	7965	266011	1
0	7967	266023	1
1	7966	266043	1
0	7968	266056	1
1	7967	266075	1
0	7969	266090	1
1	7968	266107	1
0	7970	266123	1
1	7969	266139	1
0	7971	266157	1
1	7970	266171	1
0	7972	266190	1
1	7971	266203	1
0	7973	266223	1
1	7972	266235	1
0	7974	266256	1
1	7973	266267	1
0	7975	266290	1
1	7974	266299	1
0	7976	266323	1
1	7975	266331	1
0	7977	266358	1
1	7976	266379	1
0	7978	266390	1
1	7977	266411	1
0	7979	266423	1
1	7978	266443	1
0	7980	266457	1
1	7979	266475	1
0	7981	266490	1
1	7980	266507	1
0	7982	266523	1
1	7981	266539	1
0	7983	266557	1
1	7982	266573	1
0	7984	266591	1
1	7983	266603	1
0	7985	266623	1
1	7984	266635	1
0	7986	266657	1
1	7985	266667	1
0	7987	266690	1
1	7986	266699	1
0	7988	266723	1
1	7987	266731	1
0	7989	266757	1
1	7988	266779	1
0	7990	266790	1
1	7989	266811	1
0	7991	266824	1
1	7990	266843	1
0	7992	266857	1
1	7991	266875	1
0	7993	266890	1
1	7992	266907	1
0	7994	266924	1
1	7993	266939	1
0	7995	266957	1
1	7994	266971	1
0	7996	266990	1
1	7995	267003	1
0	7997	267024	1
1	7996	267035	1
0	7998	267057	1
1	7997	267067	1
0	7999	267090	1
1	7998	267099	1
0	8000	267124	1
1	7999	267131	1
0	8001	267157	1
1	8000	267181	1
0	8002	267190	1
1	8001	267211	1
0	8003	267224	1
1	8002	267243	1
0	8004	267257	1
1	8003	267275	1
0	8005	267290	1
